datetime,controlled_load,service_point_id,suffix,interval_read
2023-09-11 07:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.088
2023-09-11 07:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.001
2023-09-11 07:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.111
2023-09-11 07:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.144
2023-09-11 07:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.17
2023-09-11 07:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.213
2023-09-11 07:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.199
2023-09-11 07:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.1
2023-09-11 07:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.106
2023-09-11 07:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.107
2023-09-11 07:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.108
2023-09-11 07:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 07:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.109
2023-09-11 08:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.113
2023-09-11 08:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.106
2023-09-11 08:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.152
2023-09-11 08:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.119
2023-09-11 08:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.097
2023-09-11 08:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.113
2023-09-11 08:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.142
2023-09-11 08:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.145
2023-09-11 08:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.118
2023-09-11 08:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.146
2023-09-11 08:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.272
2023-09-11 08:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 08:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.292
2023-09-11 09:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.288
2023-09-11 09:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.284
2023-09-11 09:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.289
2023-09-11 09:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.294
2023-09-11 09:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.292
2023-09-11 09:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.297
2023-09-11 09:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.298
2023-09-11 09:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.295
2023-09-11 09:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.277
2023-09-11 09:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.223
2023-09-11 09:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.259
2023-09-11 09:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 09:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.278
2023-09-11 09:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.293
2023-09-11 10:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.001
2023-09-11 10:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.256
2023-09-11 10:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.238
2023-09-11 10:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.172
2023-09-11 10:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.237
2023-09-11 10:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.225
2023-09-11 10:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.231
2023-09-11 10:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.13
