datetime,controlled_load,service_point_id,suffix,interval_read
2023-10-01 12:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 12:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 13:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 14:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
